Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,date,Symbol
2023-10-16 09:30:00-04:00,176.75,177.125,176.50999450683594,176.61000061035156,2972628,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:31:00-04:00,176.55169677734375,177.57000732421875,176.5500030517578,177.4237060546875,428362,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:32:00-04:00,177.4199981689453,177.74000549316406,177.4199981689453,177.5207977294922,352300,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:33:00-04:00,177.53500366210938,177.8800048828125,177.52000427246094,177.77000427246094,276321,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:34:00-04:00,177.77000427246094,178.17999267578125,177.75,178.12989807128906,377855,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:35:00-04:00,178.1199951171875,178.1199951171875,177.8699951171875,178.03860473632812,284975,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:36:00-04:00,178.0500030517578,178.14999389648438,177.89500427246094,178.1300048828125,234844,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:37:00-04:00,178.11000061035156,178.36000061035156,177.99000549316406,178.27999877929688,350863,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:38:00-04:00,178.27999877929688,178.32000732421875,178.08999633789062,178.25999450683594,250730,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:39:00-04:00,178.27000427246094,178.33999633789062,177.80999755859375,177.86990356445312,333521,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:40:00-04:00,177.8699951171875,177.9199981689453,177.63999938964844,177.6699981689453,266847,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:41:00-04:00,177.64999389648438,178.32249450683594,177.63999938964844,178.2010040283203,251354,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:42:00-04:00,178.2100067138672,178.22999572753906,177.56100463867188,177.77999877929688,215390,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:43:00-04:00,177.7899932861328,177.89999389648438,177.58999633789062,177.66009521484375,198124,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:44:00-04:00,177.6699981689453,177.67999267578125,177.27749633789062,177.3000030517578,209299,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:45:00-04:00,177.32000732421875,177.3800048828125,177.2100067138672,177.32000732421875,192376,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:46:00-04:00,177.30999755859375,177.42999267578125,177.25999450683594,177.32009887695312,138633,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:47:00-04:00,177.3300018310547,177.4499969482422,177.143798828125,177.4499969482422,169188,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:48:00-04:00,177.4499969482422,177.50999450683594,177.19000244140625,177.27999877929688,213521,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:49:00-04:00,177.28500366210938,177.3000030517578,177.07000732421875,177.11000061035156,169281,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:50:00-04:00,177.1199951171875,177.25,177.00999450683594,177.1999969482422,225731,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:51:00-04:00,177.23500061035156,177.32000732421875,177.16050720214844,177.29010009765625,134571,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:52:00-04:00,177.3000030517578,177.42999267578125,177.2899932861328,177.41000366210938,129110,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:53:00-04:00,177.38999938964844,177.41000366210938,177.11000061035156,177.11920166015625,136993,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:54:00-04:00,177.11520385742188,177.22000122070312,176.9300994873047,177.00999450683594,148482,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:55:00-04:00,177.00999450683594,177.24000549316406,176.88999938964844,177.22999572753906,175525,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:56:00-04:00,177.22000122070312,177.35000610351562,177.16000366210938,177.3000030517578,146735,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:57:00-04:00,177.2899932861328,177.31309509277344,177.1999969482422,177.26499938964844,106670,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:58:00-04:00,177.26499938964844,177.52000427246094,177.24000549316406,177.5,156074,0.0,0.0,2023-10-16,AAPL
2023-10-16 09:59:00-04:00,177.50999450683594,177.8800048828125,177.5050048828125,177.80999755859375,264739,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:00:00-04:00,177.7899932861328,177.8800048828125,177.67999267578125,177.7899932861328,193336,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:01:00-04:00,177.77000427246094,177.77000427246094,177.5200958251953,177.6300048828125,127731,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:02:00-04:00,177.6199951171875,177.7100067138672,177.52000427246094,177.57000732421875,105998,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:03:00-04:00,177.5800018310547,177.64999389648438,177.33999633789062,177.41000366210938,149841,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:04:00-04:00,177.39999389648438,177.60000610351562,177.3800048828125,177.5800018310547,114164,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:05:00-04:00,177.58009338378906,177.85000610351562,177.58009338378906,177.77499389648438,151180,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:06:00-04:00,177.77000427246094,177.9499969482422,177.63999938964844,177.8498992919922,134149,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:07:00-04:00,177.83999633789062,177.875,177.7100067138672,177.7100067138672,115487,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:08:00-04:00,177.718505859375,177.8000030517578,177.64010620117188,177.7100067138672,101443,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:09:00-04:00,177.6999969482422,177.82989501953125,177.63999938964844,177.80999755859375,112587,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:10:00-04:00,177.82000732421875,177.8791961669922,177.77999877929688,177.8385009765625,163663,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:11:00-04:00,177.8300018310547,178.13999938964844,177.82000732421875,178.1300048828125,231963,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:12:00-04:00,178.1300048828125,178.27000427246094,178.08999633789062,178.1544952392578,205099,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:13:00-04:00,178.14999389648438,178.19000244140625,177.9311981201172,178.0,131786,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:14:00-04:00,178.0,178.0399932861328,177.94000244140625,177.96499633789062,123463,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:15:00-04:00,177.97000122070312,178.00999450683594,177.80999755859375,177.94000244140625,118640,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:16:00-04:00,177.94000244140625,178.0800018310547,177.9207000732422,178.07000732421875,128560,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:17:00-04:00,178.07000732421875,178.16000366210938,177.9499969482422,178.0915985107422,174469,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:18:00-04:00,178.10000610351562,178.25999450683594,178.0800018310547,178.2082061767578,141792,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:19:00-04:00,178.20700073242188,178.25,178.07000732421875,178.11000061035156,174200,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:20:00-04:00,178.10000610351562,178.1699981689453,178.05999755859375,178.13589477539062,85568,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:21:00-04:00,178.14999389648438,178.19000244140625,178.05999755859375,178.1699981689453,90381,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:22:00-04:00,178.1699981689453,178.47999572753906,178.14999389648438,178.43499755859375,222027,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:23:00-04:00,178.42999267578125,178.54750061035156,178.39999389648438,178.46499633789062,248725,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:24:00-04:00,178.4600067138672,178.4600067138672,178.2899932861328,178.34950256347656,94693,0.0,0.0,2023-10-16,AAPL
2023-10-16 10:25:00-04:00,178.33999633789062,178.35000610351562,178.24000549316406,178.2899932861328,105019,0.0,0.0,2023-10-16,AAPL
