Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date,Symbol
1986-03-13 00:00:00-05:00,0.0550042671968051,0.0630932029862862,0.0550042671968051,0.060396477580070496,1031788800,0.0,0.0,1986-03-13,MSFT
1986-03-14 00:00:00-05:00,0.06039644095981183,0.06363238544229932,0.06039644095981183,0.06255332380533218,308160000,0.0,0.0,1986-03-14,MSFT
1986-03-17 00:00:00-05:00,0.06255336627648177,0.06417164972357656,0.06255336627648177,0.06363242864608765,133171200,0.0,0.0,1986-03-17,MSFT
1986-03-18 00:00:00-05:00,0.06363239292501738,0.06417161369980601,0.06147488961158298,0.06201411038637161,67766400,0.0,0.0,1986-03-18,MSFT
1986-03-19 00:00:00-05:00,0.062014136732056954,0.06255335773592476,0.060396473720453564,0.060935694724321365,47894400,0.0,0.0,1986-03-19,MSFT
1986-03-20 00:00:00-05:00,0.06093569131140817,0.06093569131140817,0.05877880741674069,0.05931802839040756,58435200,0.0,0.0,1986-03-20,MSFT
1986-03-21 00:00:00-05:00,0.05931800190342566,0.06039644336920812,0.05662189823896951,0.05770033970475197,59990400,0.0,0.0,1986-03-21,MSFT
1986-03-24 00:00:00-05:00,0.0577003469484644,0.0577003469484644,0.05554346374612395,0.05608268454670906,65289600,0.0,0.0,1986-03-24,MSFT
1986-03-25 00:00:00-05:00,0.05608271026706387,0.057161152362823486,0.05554348921918407,0.057161152362823486,32083200,0.0,0.0,1986-03-25,MSFT
1986-03-26 00:00:00-05:00,0.0571611264831708,0.05931800969816294,0.05662190567942277,0.0587787888944149,22752000,0.0,0.0,1986-03-26,MSFT
1986-03-27 00:00:00-05:00,0.05877881097266314,0.05985725298523903,0.05877881097266314,0.05985725298523903,16848000,0.0,0.0,1986-03-27,MSFT
1986-03-31 00:00:00-05:00,0.05985724936407443,0.05985724936407443,0.058239586443073824,0.05931802839040756,12873600,0.0,0.0,1986-03-31,MSFT
1986-04-01 00:00:00-05:00,0.05931800969816294,0.05931800969816294,0.05877878889441491,0.0587787888944149,11088000,0.0,0.0,1986-04-01,MSFT
