Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,date,Symbol
2023-10-16 09:30:00-04:00,553.1799926757812,554.3699951171875,552.5,553.5,61008,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:31:00-04:00,553.9199829101562,553.9199829101562,552.8250122070312,552.8953857421875,7779,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:32:00-04:00,552.780029296875,553.8900146484375,552.2999877929688,552.2999877929688,13600,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:33:00-04:00,552.72998046875,552.72998046875,551.280029296875,551.8800048828125,14820,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:34:00-04:00,552.6339111328125,552.864013671875,551.8800048828125,552.030029296875,10251,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:35:00-04:00,552.030029296875,554.002197265625,552.030029296875,553.3400268554688,12522,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:36:00-04:00,553.8099975585938,553.8499755859375,553.4099731445312,553.8099975585938,11621,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:37:00-04:00,553.5999755859375,554.969970703125,553.5999755859375,554.719970703125,9822,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:38:00-04:00,554.7150268554688,554.849609375,553.4700927734375,553.4700927734375,11845,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:39:00-04:00,553.7349853515625,554.2999267578125,553.52001953125,554.1400146484375,9478,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:40:00-04:00,553.7545776367188,554.780029296875,553.6699829101562,553.9600219726562,14105,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:41:00-04:00,554.2899780273438,555.5399780273438,554.1810913085938,554.9556884765625,12586,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:42:00-04:00,554.6500244140625,554.6500244140625,552.0999755859375,552.6900024414062,10179,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:43:00-04:00,552.8298950195312,553.1804809570312,551.8599853515625,552.0,9470,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:44:00-04:00,552.0,552.10498046875,551.6599731445312,551.7849731445312,17704,0.0,0.0,2023-10-16,ADBE
2023-10-16 09:45:00-04:00,551.7899780273438,551.7899780273438,550.2750244140625,550.75,12660,0.0,0.0,2023-10-16,ADBE
