Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date,Symbol
1986-09-25 00:00:00-04:00,0.0,0.2640755632344414,0.2494046986103058,0.2494046986103058,1657600,0.0,0.0,1986-09-25,ADBE
1986-09-26 00:00:00-04:00,0.0,0.2604080709380362,0.2494046986103058,0.2494046986103058,768000,0.0,0.0,1986-09-26,ADBE
1986-09-29 00:00:00-04:00,0.0,0.26040795989966387,0.2530720829963684,0.2530720829963684,473600,0.0,0.0,1986-09-29,ADBE
1986-09-30 00:00:00-04:00,0.0,0.26774294136482646,0.2530720829963684,0.2530720829963684,192000,0.0,0.0,1986-09-30,ADBE
1986-10-01 00:00:00-04:00,0.0,0.26774294136482646,0.2530720829963684,0.2530720829963684,371200,0.0,0.0,1986-10-01,ADBE
1986-10-02 00:00:00-04:00,0.0,0.26774294136482646,0.2530720829963684,0.2530720829963684,224000,0.0,0.0,1986-10-02,ADBE
1986-10-03 00:00:00-04:00,0.0,0.26407545063224513,0.2530720829963684,0.2530720829963684,44800,0.0,0.0,1986-10-03,ADBE
1986-10-06 00:00:00-04:00,0.0,0.26774307956751253,0.25674062967300415,0.25674062967300415,128000,0.0,0.0,1986-10-06,ADBE
1986-10-07 00:00:00-04:00,0.0,0.26774307956751253,0.25674062967300415,0.25674062967300415,198400,0.0,0.0,1986-10-07,ADBE
1986-10-08 00:00:00-04:00,0.0,0.26774307956751253,0.25674062967300415,0.25674062967300415,204800,0.0,0.0,1986-10-08,ADBE
1986-10-09 00:00:00-04:00,0.0,0.26774307956751253,0.25674062967300415,0.25674062967300415,793600,0.0,0.0,1986-10-09,ADBE
1986-10-10 00:00:00-04:00,0.0,0.26774307956751253,0.25674062967300415,0.25674062967300415,224000,0.0,0.0,1986-10-10,ADBE
1986-10-13 00:00:00-04:00,0.0,0.26774296640797945,0.2604079842567444,0.2604079842567444,454400,0.0,0.0,1986-10-13,ADBE
1986-10-14 00:00:00-04:00,0.0,0.27141138090425787,0.2604079842567444,0.2604079842567444,480000,0.0,0.0,1986-10-14,ADBE
1986-10-15 00:00:00-04:00,0.0,0.27141138090425787,0.2604079842567444,0.2604079842567444,352000,0.0,0.0,1986-10-15,ADBE
1986-10-16 00:00:00-04:00,0.0,0.27141138090425787,0.2604079842567444,0.2604079842567444,352000,0.0,0.0,1986-10-16,ADBE
1986-10-17 00:00:00-04:00,0.0,0.27141138090425787,0.2604079842567444,0.2604079842567444,83200,0.0,0.0,1986-10-17,ADBE
1986-10-20 00:00:00-04:00,0.0,0.27141138090425787,0.2604079842567444,0.2604079842567444,44800,0.0,0.0,1986-10-20,ADBE
1986-10-21 00:00:00-04:00,0.0,0.27507905343620503,0.26774317026138306,0.26774317026138306,326400,0.0,0.0,1986-10-21,ADBE
1986-10-22 00:00:00-04:00,0.0,0.2787465271495137,0.27141156792640686,0.27141156792640686,1100800,0.0,0.0,1986-10-22,ADBE
1986-10-23 00:00:00-04:00,0.0,0.2824138761579233,0.2750788927078247,0.2750788927078247,742400,0.0,0.0,1986-10-23,ADBE
1986-10-24 00:00:00-04:00,0.0,0.3044206278865026,0.2970847487449646,0.2970847487449646,1651200,0.0,0.0,1986-10-24,ADBE
1986-10-27 00:00:00-05:00,0.0,0.30808813223041,0.3007531762123108,0.3007531762123108,729600,0.0,0.0,1986-10-27,ADBE
1986-10-28 00:00:00-05:00,0.0,0.30808813223041,0.3007531762123108,0.3007531762123108,1804800,0.0,0.0,1986-10-28,ADBE
1986-10-29 00:00:00-05:00,0.0,0.3374298902038461,0.33009493350982666,0.33009493350982666,11667200,0.0,0.0,1986-10-29,ADBE
1986-10-30 00:00:00-05:00,0.0,0.35210068818700646,0.3484331965446472,0.3484331965446472,2150400,0.0,0.0,1986-10-30,ADBE
1986-10-31 00:00:00-05:00,0.0,0.3484332838507596,0.3429311215877533,0.3429311215877533,1990400,0.0,0.0,1986-10-31,ADBE
1986-11-03 00:00:00-05:00,0.0,0.34109738254208277,0.33009493350982666,0.33009493350982666,1388800,0.0,0.0,1986-11-03,ADBE
1986-11-04 00:00:00-05:00,0.0,0.33009484906322556,0.3227589428424835,0.3227589428424835,2003200,0.0,0.0,1986-11-04,ADBE
1986-11-05 00:00:00-05:00,0.0,0.33009508308742613,0.31909167766571045,0.31909167766571045,1094400,0.0,0.0,1986-11-05,ADBE
1986-11-06 00:00:00-05:00,0.0,0.3337623858943584,0.32642650604248047,0.32642650604248047,2329600,0.0,0.0,1986-11-06,ADBE
1986-11-07 00:00:00-05:00,0.0,0.34109738254208277,0.33009493350982666,0.33009493350982666,1094400,0.0,0.0,1986-11-07,ADBE
1986-11-10 00:00:00-05:00,0.0,0.3447657889953264,0.33742988109588623,0.33742988109588623,2528000,0.0,0.0,1986-11-10,ADBE
1986-11-11 00:00:00-05:00,0.0,0.3410973733351294,0.33742988109588623,0.33742988109588623,876800,0.0,0.0,1986-11-11,ADBE
1986-11-12 00:00:00-05:00,0.0,0.3447657889953264,0.33742988109588623,0.33742988109588623,441600,0.0,0.0,1986-11-12,ADBE
1986-11-13 00:00:00-05:00,0.0,0.3410973008148948,0.3337623178958893,0.3337623178958893,550400,0.0,0.0,1986-11-13,ADBE
1986-11-14 00:00:00-05:00,0.0,0.3447657889953264,0.33742988109588623,0.33742988109588623,448000,0.0,0.0,1986-11-14,ADBE
1986-11-17 00:00:00-05:00,0.0,0.3410973008148948,0.3337623178958893,0.3337623178958893,684800,0.0,0.0,1986-11-17,ADBE
1986-11-18 00:00:00-05:00,0.0,0.33742987810105096,0.32642650604248047,0.32642650604248047,1062400,0.0,0.0,1986-11-18,ADBE
1986-11-19 00:00:00-05:00,0.0,0.3337623858943584,0.32642650604248047,0.32642650604248047,364800,0.0,0.0,1986-11-19,ADBE
1986-11-20 00:00:00-05:00,0.0,0.3337623858943584,0.32642650604248047,0.32642650604248047,454400,0.0,0.0,1986-11-20,ADBE
1986-11-21 00:00:00-05:00,0.0,0.3337623858943584,0.32642650604248047,0.32642650604248047,89600,0.0,0.0,1986-11-21,ADBE
1986-11-24 00:00:00-05:00,0.0,0.3337623858943584,0.32642650604248047,0.32642650604248047,256000,0.0,0.0,1986-11-24,ADBE
1986-11-25 00:00:00-05:00,0.0,0.3337623858943584,0.32642650604248047,0.32642650604248047,518400,0.0,0.0,1986-11-25,ADBE
1986-11-26 00:00:00-05:00,0.0,0.35210085047879847,0.34659963846206665,0.34659963846206665,1664000,0.0,0.0,1986-11-26,ADBE
1986-11-28 00:00:00-05:00,0.0,0.36677152642495686,0.359436571598053,0.359436571598053,518400,0.0,0.0,1986-11-28,ADBE
1986-12-01 00:00:00-05:00,0.0,0.3667715942602481,0.35760194063186646,0.35760194063186646,684800,0.0,0.0,1986-12-01,ADBE
1986-12-02 00:00:00-05:00,0.0,0.3704391196229888,0.3631041347980499,0.3631041347980499,908800,0.0,0.0,1986-12-02,ADBE
1986-12-03 00:00:00-05:00,0.0,0.36677152642495686,0.359436571598053,0.359436571598053,422400,0.0,0.0,1986-12-03,ADBE
1986-12-04 00:00:00-05:00,0.0,0.3704391196229888,0.3631041347980499,0.3631041347980499,1484800,0.0,0.0,1986-12-04,ADBE
1986-12-05 00:00:00-05:00,0.0,0.37777496191014237,0.3704390823841095,0.3704390823841095,1632000,0.0,0.0,1986-12-05,ADBE
1986-12-08 00:00:00-05:00,0.0,0.39611325402167563,0.38877829909324646,0.38877829909324646,2720000,0.0,0.0,1986-12-08,ADBE
1986-12-09 00:00:00-05:00,0.0,0.38144240541862845,0.3741074502468109,0.3741074502468109,4563200,0.0,0.0,1986-12-09,ADBE
1986-12-10 00:00:00-05:00,0.0,0.38144240541862845,0.3741074502468109,0.3741074502468109,3193600,0.0,0.0,1986-12-10,ADBE
1986-12-11 00:00:00-05:00,0.0,0.35210068818700646,0.3484331965446472,0.3484331965446472,7334400,0.0,0.0,1986-12-11,ADBE
1986-12-12 00:00:00-05:00,0.0,0.3631040708789707,0.3521007001399994,0.3521007001399994,492800,0.0,0.0,1986-12-12,ADBE
1986-12-15 00:00:00-05:00,0.0,0.3594365948925285,0.3484331965446472,0.3484331965446472,281600,0.0,0.0,1986-12-15,ADBE
1986-12-16 00:00:00-05:00,0.0,0.34843321642308267,0.3447657525539398,0.3447657525539398,4204800,0.0,0.0,1986-12-16,ADBE
1986-12-17 00:00:00-05:00,0.0,0.3447656799822123,0.34109726548194885,0.34109726548194885,3116800,0.0,0.0,1986-12-17,ADBE
1986-12-18 00:00:00-05:00,0.0,0.34843321642308267,0.3447657525539398,0.3447657525539398,966400,0.0,0.0,1986-12-18,ADBE
1986-12-19 00:00:00-05:00,0.0,0.35210070827467566,0.3447657525539398,0.3447657525539398,620800,0.0,0.0,1986-12-19,ADBE
1986-12-22 00:00:00-05:00,0.0,0.3557682001262687,0.3447657525539398,0.3447657525539398,1798400,0.0,0.0,1986-12-22,ADBE
1986-12-23 00:00:00-05:00,0.0,0.36677152642495686,0.359436571598053,0.359436571598053,3718400,0.0,0.0,1986-12-23,ADBE
1986-12-24 00:00:00-05:00,0.0,0.37777496191014237,0.3704390823841095,0.3704390823841095,1536000,0.0,0.0,1986-12-24,ADBE
1986-12-26 00:00:00-05:00,0.0,0.38144240541862845,0.3741074502468109,0.3741074502468109,64000,0.0,0.0,1986-12-26,ADBE
1986-12-29 00:00:00-05:00,0.0,0.3704391196229888,0.3631041347980499,0.3631041347980499,2348800,0.0,0.0,1986-12-29,ADBE
1986-12-30 00:00:00-05:00,0.0,0.3741076076598256,0.3667716979980469,0.3667716979980469,544000,0.0,0.0,1986-12-30,ADBE
1986-12-31 00:00:00-05:00,0.0,0.38510989699576126,0.3741074502468109,0.3741074502468109,3520000,0.0,0.0,1986-12-31,ADBE
1987-01-02 00:00:00-05:00,0.0,0.3887783650129961,0.38144245743751526,0.38144245743751526,665600,0.0,0.0,1987-01-02,ADBE
1987-01-05 00:00:00-05:00,0.0,0.39978072563069783,0.39244574308395386,0.39244574308395386,742400,0.0,0.0,1987-01-05,ADBE
1987-01-06 00:00:00-05:00,0.0,0.40711673880069715,0.3961133658885956,0.3961133658885956,3104000,0.0,0.0,1987-01-06,ADBE
1987-01-07 00:00:00-05:00,0.0,0.40711668941025303,0.399780809879303,0.399780809879303,2368000,0.0,0.0,1987-01-07,ADBE
1987-01-08 00:00:00-05:00,0.0,0.4181200139298766,0.41445159912109375,0.41445159912109375,2035200,0.0,0.0,1987-01-08,ADBE
1987-01-09 00:00:00-05:00,0.0,0.4254549687235165,0.41445159912109375,0.41445159912109375,1913600,0.0,0.0,1987-01-09,ADBE
1987-01-12 00:00:00-05:00,0.0,0.44012589085206216,0.43279093503952026,0.43279093503952026,3257600,0.0,0.0,1987-01-12,ADBE
1987-01-13 00:00:00-05:00,0.0,0.447461941199623,0.4401260316371918,0.4401260316371918,2272000,0.0,0.0,1987-01-13,ADBE
1987-01-14 00:00:00-05:00,0.0,0.45479677958609505,0.451129287481308,0.451129287481308,2547200,0.0,0.0,1987-01-14,ADBE
1987-01-15 00:00:00-05:00,0.0,0.4621326686094617,0.45479676127433777,0.45479676127433777,4601600,0.0,0.0,1987-01-15,ADBE
1987-01-16 00:00:00-05:00,0.0,0.4658001444085861,0.45846426486968994,0.45846426486968994,5056000,0.0,0.0,1987-01-16,ADBE
1987-01-19 00:00:00-05:00,0.0,0.48413846514978015,0.4768034815788269,0.4768034815788269,7520000,0.0,0.0,1987-01-19,ADBE
1987-01-20 00:00:00-05:00,0.0,0.5208160837694749,0.5098127126693726,0.5098127126693726,7116800,0.0,0.0,1987-01-20,ADBE
1987-01-21 00:00:00-05:00,0.0,0.5171475931307227,0.5061451196670532,0.5061451196670532,2003200,0.0,0.0,1987-01-21,ADBE
1987-01-22 00:00:00-05:00,0.0,0.5134802618447472,0.4988093972206116,0.4988093972206116,2419200,0.0,0.0,1987-01-22,ADBE
1987-01-23 00:00:00-05:00,0.0,0.5428220410463173,0.5354870557785034,0.5354870557785034,5996800,0.0,0.0,1987-01-23,ADBE
1987-01-26 00:00:00-05:00,0.0,0.5318184417403414,0.5208159685134888,0.5208159685134888,3968000,0.0,0.0,1987-01-26,ADBE
1987-01-27 00:00:00-05:00,0.0,0.5354870349390493,0.5281511545181274,0.5281511545181274,1504000,0.0,0.0,1987-01-27,ADBE
1987-01-28 00:00:00-05:00,0.0,0.5354870349390493,0.5281511545181274,0.5281511545181274,537600,0.0,0.0,1987-01-28,ADBE
1987-01-29 00:00:00-05:00,0.0,0.5171475931307227,0.5061451196670532,0.5061451196670532,1036800,0.0,0.0,1987-01-29,ADBE
1987-01-30 00:00:00-05:00,0.0,0.5061452772519367,0.4988093972206116,0.4988093972206116,1440000,0.0,0.0,1987-01-30,ADBE
1987-02-02 00:00:00-05:00,0.0,0.5098126108216097,0.5061451196670532,0.5061451196670532,1280000,0.0,0.0,1987-02-02,ADBE
1987-02-03 00:00:00-05:00,0.0,0.5281509506647238,0.5061451087728019,0.5208159685134888,8358400,0.0,0.0,1987-02-03,ADBE
1987-02-04 00:00:00-05:00,0.0,0.5281511545181274,0.5208161695357679,0.5281511545181274,4492800,0.0,0.0,1987-02-04,ADBE
1987-02-05 00:00:00-05:00,0.0,0.5428222417831421,0.5244838763934436,0.5428222417831421,4064000,0.0,0.0,1987-02-05,ADBE
1987-02-06 00:00:00-05:00,0.0,0.5428222417831421,0.535487253802834,0.5428222417831421,2355200,0.0,0.0,1987-02-06,ADBE
1987-02-09 00:00:00-05:00,0.0,0.5538256191925324,0.5428222417831421,0.5428222417831421,2316800,0.0,0.0,1987-02-09,ADBE
1987-02-10 00:00:00-05:00,0.0,0.5574927688657481,0.546489398252225,0.5501577854156494,2560000,0.0,0.0,1987-02-10,ADBE
1987-02-11 00:00:00-05:00,0.0,0.5941703915596008,0.5464894158454572,0.5941703915596008,4825600,0.0,0.0,1987-02-11,ADBE
1987-02-12 00:00:00-05:00,0.0,0.6271795034408569,0.5978377827586911,0.6271795034408569,3750400,0.0,0.0,1987-02-12,ADBE
1987-02-13 00:00:00-05:00,0.0,0.656521201133728,0.6161761127489441,0.656521201133728,2406400,0.0,0.0,1987-02-13,ADBE
1987-02-17 00:00:00-05:00,0.0,0.6711921272512813,0.6528537745154571,0.6675246357917786,2086400,0.0,0.0,1987-02-17,ADBE
1987-02-18 00:00:00-05:00,0.0,0.6858631343480026,0.6601888977962992,0.6748597621917725,2284800,0.0,0.0,1987-02-18,ADBE
1987-02-19 00:00:00-05:00,0.0,0.685863021770306,0.6308470654579862,0.6491854190826416,3436800,0.0,0.0,1987-02-19,ADBE
1987-02-20 00:00:00-05:00,0.0,0.6455181803801847,0.5794997232879272,0.5905022025108337,9414400,0.0,0.0,1987-02-20,ADBE
1987-02-23 00:00:00-05:00,0.0,0.6235122249622186,0.5868346138757076,0.6088413596153259,7590400,0.0,0.0,1987-02-23,ADBE
1987-02-24 00:00:00-05:00,0.0,0.6528537639232623,0.6198436550083773,0.645517885684967,4128000,0.0,0.0,1987-02-24,ADBE
1987-02-25 00:00:00-05:00,0.0,0.6675248313332097,0.6455180852530248,0.6528539657592773,3987200,0.0,0.0,1987-02-25,ADBE
1987-02-26 00:00:00-05:00,0.0,0.6638564433607972,0.6528539657592773,0.6528539657592773,1881600,0.0,0.0,1987-02-26,ADBE
1987-02-27 00:00:00-05:00,0.0,0.6675246357917786,0.6528537745154571,0.6675246357917786,352000,0.0,0.0,1987-02-27,ADBE
1987-03-02 00:00:00-05:00,0.0,0.6711924076080322,0.6565215402036965,0.6711924076080322,3379200,0.0,0.0,1987-03-02,ADBE
1987-03-03 00:00:00-05:00,0.0,0.7482140064239502,0.6675247083523359,0.7482140064239502,19110400,0.0,0.0,1987-03-03,ADBE
1987-03-04 00:00:00-05:00,0.0,0.8252356333454042,0.7775555632331155,0.8068972826004028,10380800,0.0,0.0,1987-03-04,ADBE
1987-03-05 00:00:00-05:00,0.0,0.8545777529342796,0.799562674934245,0.8142335414886475,9196800,0.0,0.0,1987-03-05,ADBE
1987-03-06 00:00:00-05:00,0.0,0.828904019844975,0.8032297915390452,0.8068972826004028,915200,0.0,0.0,1987-03-06,ADBE
1987-03-09 00:00:00-05:00,0.0,0.8289041519165039,0.8068974111655386,0.8289041519165039,2707200,0.0,0.0,1987-03-09,ADBE
1987-03-10 00:00:00-05:00,0.0,0.8362392783164978,0.806897549252761,0.8362392783164978,2009600,0.0,0.0,1987-03-10,ADBE
1987-03-11 00:00:00-05:00,0.0,0.8729167774476793,0.8215683103326881,0.8692483901977539,18003200,0.0,0.0,1987-03-11,ADBE
1987-03-12 00:00:00-05:00,0.8674147136517357,0.916929438820232,0.8655809675993421,0.902258574962616,13001600,0.0,2.0,1987-03-12,ADBE
1987-03-13 00:00:00-05:00,0.9022588007213818,0.9829481244087219,0.8215685815953497,0.9829481244087219,12985600,0.0,0.0,1987-03-13,ADBE
1987-03-16 00:00:00-05:00,0.9829480137143816,1.0342964920008464,0.9756130284955101,1.0269606113433838,10867200,0.0,0.0,1987-03-16,ADBE
1987-03-17 00:00:00-05:00,1.0269607269941872,1.0416315945226755,0.9242646542947685,0.9829481244087219,12432000,0.0,0.0,1987-03-17,ADBE
1987-03-18 00:00:00-05:00,0.9829479763337906,0.9976188416522054,0.9389353803785463,0.9426028728485107,15830400,0.0,0.0,1987-03-18,ADBE
1987-03-19 00:00:00-05:00,0.9462710263603255,0.9682768711676965,0.9462710263603255,0.9536060094833374,9203200,0.0,0.0,1987-03-19,ADBE
1987-03-20 00:00:00-05:00,0.9536060111558172,0.9682768728659068,0.9095934260255487,0.916929304599762,3155200,0.0,0.0,1987-03-20,ADBE
1987-03-23 00:00:00-05:00,0.9169294809610284,0.9536061945714449,0.8289042937698181,0.8362392783164978,4195200,0.0,0.0,1987-03-23,ADBE
1987-03-24 00:00:00-05:00,0.8362391328407547,0.8802517187797417,0.8362391328407547,0.8655808568000793,6064000,0.0,0.0,1987-03-24,ADBE
1987-03-25 00:00:00-05:00,0.8655811955531438,0.9095937987168631,0.8582462094118758,0.8802520632743835,3779200,0.0,0.0,1987-03-25,ADBE
1987-03-26 00:00:00-05:00,0.9022583963673299,0.9536059619858861,0.9022583963673299,0.9389351010322571,4828800,0.0,0.0,1987-03-26,ADBE
1987-03-27 00:00:00-05:00,0.9389352509469697,0.9829478408351089,0.9316002670181633,0.9682769775390625,3683200,0.0,0.0,1987-03-27,ADBE
1987-03-30 00:00:00-05:00,0.9682768356232416,0.9682768356232416,0.8949225298942082,0.9242642521858215,4614400,0.0,0.0,1987-03-30,ADBE
1987-03-31 00:00:00-05:00,0.9389349895974864,1.0342960221975734,0.9389349895974864,1.01228928565979,6038400,0.0,0.0,1987-03-31,ADBE
1987-04-01 00:00:00-05:00,1.012289712826411,1.1076507856670206,0.9389353858100044,1.0563023090362549,7161600,0.0,0.0,1987-04-01,ADBE
1987-04-02 00:00:00-05:00,1.1003147810697556,1.2030108273029327,1.1003147810697556,1.1736690998077393,12108800,0.0,0.0,1987-04-02,ADBE
1987-04-03 00:00:00-05:00,1.1736691148975227,1.2103467224573066,1.1589982509613037,1.1589982509613037,14505600,0.0,0.0,1987-04-03,ADBE
1987-04-06 00:00:00-04:00,1.1736688493122949,1.2470231523943134,1.1736688493122949,1.2250173091888428,9660800,0.0,0.0,1987-04-06,ADBE
1987-04-07 00:00:00-04:00,1.2323525170853231,1.283700986349762,1.2323525170853231,1.2396883964538574,6822400,0.0,0.0,1987-04-07,ADBE
1987-04-08 00:00:00-04:00,1.2396883964538574,1.2616942436825929,1.2176816537866884,1.2396883964538574,2486400,0.0,0.0,1987-04-08,ADBE
1987-04-09 00:00:00-04:00,1.239688832533331,1.2543597009926677,1.1589986082876045,1.1810053586959839,3577600,0.0,0.0,1987-04-09,ADBE
1987-04-10 00:00:00-04:00,1.1810049945848686,1.1883399788337417,1.1516632667124305,1.1589982509613037,3724800,0.0,0.0,1987-04-10,ADBE
1987-04-13 00:00:00-04:00,1.1589981455069323,1.173669008108286,1.1149855577028716,1.1443272829055786,1363200,0.0,0.0,1987-04-13,ADBE
1987-04-14 00:00:00-04:00,1.11865326314056,1.11865326314056,1.0416314436329737,1.0563023090362549,5552000,0.0,0.0,1987-04-14,ADBE
1987-04-15 00:00:00-04:00,1.0563027407671954,1.0856444835662842,1.0196260099877985,1.0856444835662842,4128000,0.0,0.0,1987-04-15,ADBE
1987-04-16 00:00:00-04:00,1.0929797832097932,1.2616942664723338,1.0929797832097932,1.1883399486541748,7075200,0.0,0.0,1987-04-16,ADBE
1987-04-20 00:00:00-04:00,1.1883397597771186,1.2030106210089349,1.1296563148498535,1.1296563148498535,1107200,0.0,0.0,1987-04-20,ADBE
1987-04-21 00:00:00-04:00,1.1296564943996477,1.1883399486541748,1.1296564943996477,1.1883399486541748,1648000,0.0,0.0,1987-04-21,ADBE
1987-04-22 00:00:00-04:00,1.1883400210312434,1.232352614402771,1.1883400210312434,1.232352614402771,2880000,0.0,0.0,1987-04-22,ADBE
1987-04-23 00:00:00-04:00,1.2323526302015924,1.2323526302015924,1.2176817655563354,1.2176817655563354,1024000,0.0,0.0,1987-04-23,ADBE
1987-04-24 00:00:00-04:00,1.2176817655563354,1.2323526302015924,1.1883400362658214,1.2176817655563354,748800,0.0,0.0,1987-04-24,ADBE
1987-04-27 00:00:00-04:00,1.2176817655563354,1.2323526302015924,1.1883400362658214,1.2176817655563354,3913600,0.0,0.0,1987-04-27,ADBE
1987-04-28 00:00:00-04:00,1.2176819945598685,1.3643906686032259,1.2176819945598685,1.3423848152160645,13129600,0.0,0.0,1987-04-28,ADBE
1987-04-29 00:00:00-04:00,1.364389971359489,1.4524151308020365,1.364389971359489,1.423073410987854,4294400,0.0,0.0,1987-04-29,ADBE
1987-04-30 00:00:00-04:00,1.423073410987854,1.4670859907091278,1.4157384287534218,1.423073410987854,7305600,0.0,0.0,1987-04-30,ADBE
1987-05-01 00:00:00-04:00,1.4230736716504464,1.437744534244781,1.408402809056112,1.430409550666809,5907200,0.0,0.0,1987-05-01,ADBE
1987-05-04 00:00:00-04:00,1.4304101470528767,1.437745133689051,1.4084033962668254,1.419406771659851,1094400,0.0,0.0,1987-05-04,ADBE
1987-05-05 00:00:00-04:00,1.419406451627108,1.5844534635543823,1.4084030787150066,1.5844534635543823,5740800,0.0,0.0,1987-05-05,ADBE
1987-05-06 00:00:00-04:00,1.58445303471438,1.643136480444542,1.562447190284729,1.562447190284729,3500800,0.0,0.0,1987-05-06,ADBE
1987-05-07 00:00:00-04:00,1.5624476131687415,1.5991243289576638,1.5624476131687415,1.5844534635543823,2294400,0.0,0.0,1987-05-07,ADBE
1987-05-08 00:00:00-04:00,1.5844534635543823,1.613795194360945,1.569782598151101,1.5844534635543823,1081600,0.0,0.0,1987-05-08,ADBE
1987-05-11 00:00:00-04:00,1.584453291666968,1.6137950192904305,1.5404407002317744,1.5477765798568726,2195200,0.0,0.0,1987-05-11,ADBE
1987-05-12 00:00:00-04:00,1.5477763441480226,1.5697821887951453,1.5037637594154485,1.5110987424850464,2736000,0.0,0.0,1987-05-12,ADBE
1987-05-13 00:00:00-04:00,1.5257696969168526,1.5771181632822846,1.5257696969168526,1.540440559387207,2979200,0.0,0.0,1987-05-13,ADBE
1987-05-14 00:00:00-04:00,1.547776306134901,1.5697821502415639,1.547776306134901,1.555111289024353,1376000,0.0,0.0,1987-05-14,ADBE
